2010 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Please Note: These results are not final. Event:15508 Phase:PostElection Generated:2010-09-06T22:08:56 Cycle:7c9a5a27-5e51-47dd-8420-35fbfd884996 Created:2010-09-06T21:51:16 Environment:PROD Site:FDC Server:DB01 Version:6.0.9.8314]
StateAb,DivisionID,DivisionNm,Ticket,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
QLD,177,Ryan,UG,1,21909,"WHITE, Mark",Independent,IND,N,N,27,3,0,0,2,32
QLD,177,Ryan,UG,2,21620,"BAMBRICK, Don",Independent,IND,N,N,2,0,0,0,0,2
QLD,177,Ryan,UG,3,22012,"SMITH, Mark Leslie Chapman",Independent,IND,N,N,0,0,0,0,0,0
QLD,177,Ryan,UG,4,21905,"WIRTH, Jarrod John",Independent,IND,N,N,1,1,0,0,1,3
QLD,177,Ryan,UG,5,22013,"PYKE, Peter",,,N,N,13,3,0,0,0,16
QLD,177,Ryan,UG,6,21906,"CARROLL, Maurie",Independent,IND,N,N,8,1,0,0,0,9
QLD,178,Wide Bay,A,0,22073,A Ticket Votes,Senator On-Line,SOL,N,N,230,17,1,6,2,256
QLD,178,Wide Bay,A,1,21867,"READING, Scott",Senator On-Line,SOL,N,N,21,0,0,0,1,22
QLD,178,Wide Bay,A,2,21868,"EMBREY, Joh",Senator On-Line,SOL,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,A,9998,0,Unapportioned,Senator On-Line,SOL,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,B,0,22083,B Ticket Votes,Carers Alliance,CA,N,N,349,13,3,14,38,417
QLD,178,Wide Bay,B,1,22007,"VETTER, Anne",Carers Alliance,CA,N,N,43,0,0,0,6,49
QLD,178,Wide Bay,B,2,22009,"HORNE, Vicki",Carers Alliance,CA,N,N,4,0,0,0,0,4
QLD,178,Wide Bay,B,9998,0,Unapportioned,Carers Alliance,CA,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,C,0,22080,C Ticket Votes,,,N,N,20,1,1,1,0,23
QLD,178,Wide Bay,C,1,21897,"SPENCER, Paul",,,N,N,1,0,0,0,0,1
QLD,178,Wide Bay,C,2,21898,"SPENCER, Mary",,,N,N,1,0,0,0,0,1
QLD,178,Wide Bay,C,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,D,0,22070,D Ticket Votes,Family First,FFP,N,N,2375,176,15,64,111,2741
QLD,178,Wide Bay,D,1,21522,"FRANCIS, Wendy",Family First,FFP,N,N,163,4,0,0,7,174
QLD,178,Wide Bay,D,2,21523,"FINDLAY, Peter",Family First,FFP,N,N,6,0,0,0,0,6
QLD,178,Wide Bay,D,3,21524,"NICKSON, Amanda",Family First,FFP,N,N,4,0,0,0,0,4
QLD,178,Wide Bay,D,9998,0,Unapportioned,Family First,FFP,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,E,0,22077,E Ticket Votes,Shooters and Fishers,ASP,N,N,1464,111,16,64,92,1747
QLD,178,Wide Bay,E,1,21884,"PETER, Andrew Mark",Shooters and Fishers,ASP,N,N,111,4,0,1,12,128
QLD,178,Wide Bay,E,2,21886,"HUGGETT, Chris",Shooters and Fishers,ASP,N,N,4,0,0,0,1,5
QLD,178,Wide Bay,E,9998,0,Unapportioned,Shooters and Fishers,ASP,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,F,0,22082,F Ticket Votes,,,N,N,18,1,0,0,3,22
QLD,178,Wide Bay,F,1,22002,"PYKE, John Richard",,,N,N,2,1,0,0,0,3
QLD,178,Wide Bay,F,2,22003,"TOOLEY, Christopher Ronald",,,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,F,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,G,0,22067,G Ticket Votes,,,N,N,50,1,0,3,1,55
QLD,178,Wide Bay,G,1,20985,"LINDSAY-PARK, E-Jay",,,N,N,3,1,0,0,1,5
QLD,178,Wide Bay,G,2,20986,"GUERIN, Lachlan",,,N,N,1,0,0,0,0,1
QLD,178,Wide Bay,G,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,H,0,22079,H Ticket Votes,One Nation,ON,N,N,1061,66,6,44,73,1250
QLD,178,Wide Bay,H,1,21895,"EVANS, Rod",One Nation,ON,N,N,57,0,0,0,6,63
QLD,178,Wide Bay,H,2,21896,"NELSON, Ian J",One Nation,ON,N,N,4,0,0,0,0,4
QLD,178,Wide Bay,H,9998,0,Unapportioned,One Nation,ON,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,I,0,22072,I Ticket Votes,,,N,N,94,3,1,3,3,104
QLD,178,Wide Bay,I,1,21528,"WATTIE, Russell",,,N,N,7,0,0,0,0,7
QLD,178,Wide Bay,I,2,21529,"DOWELL, John",,,N,N,1,0,0,0,0,1
QLD,178,Wide Bay,I,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,J,0,22075,J Ticket Votes,Australian Democrats,DEM,N,N,479,30,4,20,45,578
QLD,178,Wide Bay,J,1,21874,"STEVENSON, Paul Joseph",Australian Democrats,DEM,N,N,33,2,0,1,4,40
QLD,178,Wide Bay,J,2,21876,"CLUSE, Jennifer",Australian Democrats,DEM,N,N,6,0,0,0,0,6
QLD,178,Wide Bay,J,9998,0,Unapportioned,Australian Democrats,DEM,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,K,0,22076,K Ticket Votes,Australia First Party,FST,N,N,272,15,1,8,21,317
QLD,178,Wide Bay,K,1,21881,"SCHUBACK, Peter",Australia First Party,AFN,N,N,9,0,0,0,1,10
QLD,178,Wide Bay,K,2,21882,"MAINE, Nick",Australia First Party,AFN,N,N,1,0,0,0,0,1
QLD,178,Wide Bay,K,9998,0,Unapportioned,Australia First Party,FST,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,L,0,22078,L Ticket Votes,Secular Party of Australia,SPA,N,N,50,3,1,1,0,55
QLD,178,Wide Bay,L,1,21888,"ALBERTS, Kat",Secular Party of Australia,SPA,N,N,2,0,0,0,0,2
QLD,178,Wide Bay,L,2,21891,"SHELTON, Peter",Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,L,9998,0,Unapportioned,Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,M,0,22065,M Ticket Votes,The Climate Sceptics,TCS,N,N,108,6,1,6,18,139
QLD,178,Wide Bay,M,1,21863,"CARDWELL, Terence Leonard",The Climate Sceptics,TCS,N,N,14,0,0,0,2,16
QLD,178,Wide Bay,M,2,21864,"JONES, Lance Herbert",The Climate Sceptics,TCS,N,N,0,0,0,0,1,1
QLD,178,Wide Bay,M,9998,0,Unapportioned,The Climate Sceptics,TCS,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,N,0,22063,N Ticket Votes,Citizens Electoral Council,CEC,N,N,81,2,2,2,5,92
QLD,178,Wide Bay,N,1,20773,"THIES, Robert",Citizens Electoral Council,CEC,N,N,5,0,0,0,2,7
QLD,178,Wide Bay,N,2,20776,"HETHERINGTON, Maurice Verney",Citizens Electoral Council,CEC,N,N,1,0,0,0,0,1
QLD,178,Wide Bay,N,9998,0,Unapportioned,Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,O,0,22062,O Ticket Votes,Liberal National Party of Queensland,LNQ,N,N,31428,1792,99,1270,3105,37694
QLD,178,Wide Bay,O,1,20761,"BRANDIS, George Henry",Liberal National Party of Queensland,LNQ,N,Y,281,6,0,0,41,328
QLD,178,Wide Bay,O,2,20764,"JOYCE, Barnaby",Liberal National Party of Queensland,LNQ,N,Y,340,12,0,8,64,424
QLD,178,Wide Bay,O,3,20766,"MASON, Brett",Liberal National Party of Queensland,LNQ,N,Y,7,0,0,0,0,7
QLD,178,Wide Bay,O,4,20768,"TROOD, Russell",Liberal National Party of Queensland,LNQ,N,Y,4,2,0,0,1,7
QLD,178,Wide Bay,O,5,20769,"BOYD, Julie",Liberal National Party of Queensland,LNQ,N,N,13,1,0,0,2,16
QLD,178,Wide Bay,O,9998,0,Unapportioned,Liberal National Party of Queensland,LNQ,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,P,0,22064,P Ticket Votes,Australian Fishing and Lifestyle Party,AFLP,N,N,1841,137,11,47,105,2141
QLD,178,Wide Bay,P,1,20810,"DOUGLAS, Keith",Australian Fishing and Lifestyle Party,AFLP,N,N,89,4,0,0,12,105
QLD,178,Wide Bay,P,2,20811,"MANSFIELD, Michael",Australian Fishing and Lifestyle Party,AFLP,N,N,2,0,0,0,0,2
QLD,178,Wide Bay,P,9998,0,Unapportioned,Australian Fishing and Lifestyle Party,AFLP,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,Q,0,22074,Q Ticket Votes,Australian Sex Party,ASXP,N,N,1623,195,11,71,65,1965
QLD,178,Wide Bay,Q,1,21871,"GIBSON, Desiree Lee",Australian Sex Party,ASXP,N,N,45,4,0,1,3,53
QLD,178,Wide Bay,Q,2,21873,"SHEEN, Tim",Australian Sex Party,ASXP,N,N,4,0,0,0,1,5
QLD,178,Wide Bay,Q,9998,0,Unapportioned,Australian Sex Party,ASXP,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,R,0,22068,R Ticket Votes,The Greens,GRN,N,N,7747,695,48,418,543,9451
QLD,178,Wide Bay,R,1,21515,"WATERS, Larissa",The Greens,GRN,N,N,470,20,0,7,31,528
QLD,178,Wide Bay,R,2,21518,"CONNORS, Elizabeth Louise Alice",The Greens,GRN,N,N,15,1,0,0,0,16
QLD,178,Wide Bay,R,3,21519,"STIRLING, Jenny",The Greens,GRN,N,N,17,1,0,0,2,20
QLD,178,Wide Bay,R,9998,0,Unapportioned,The Greens,GRN,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,S,0,22081,S Ticket Votes,Socialist Alliance,SAL,N,N,43,12,1,5,0,61
QLD,178,Wide Bay,S,1,21899,"WATSON, Sam",Socialist Alliance,SAL,N,N,12,1,0,0,0,13
QLD,178,Wide Bay,S,2,21900,"LOWE, David",Socialist Alliance,SAL,N,N,3,0,0,0,0,3
QLD,178,Wide Bay,S,9998,0,Unapportioned,Socialist Alliance,SAL,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,T,0,22066,T Ticket Votes,Australian Labor Party,ALP,N,N,16389,1137,86,679,1161,19452
QLD,178,Wide Bay,T,1,20979,"LUDWIG, Joe",Australian Labor Party,ALP,N,Y,164,10,0,2,23,199
QLD,178,Wide Bay,T,2,20980,"McLUCAS, Jan",Australian Labor Party,ALP,N,Y,31,2,0,1,3,37
QLD,178,Wide Bay,T,3,20982,"SMITH, David",Australian Labor Party,ALP,N,N,14,0,0,0,1,15
QLD,178,Wide Bay,T,4,20983,"FENTIMAN, Shannon",Australian Labor Party,ALP,N,N,18,1,0,0,0,19
QLD,178,Wide Bay,T,9998,0,Unapportioned,Australian Labor Party,ALP,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,U,0,22069,U Ticket Votes,Liberal Democrats (LDP),LDP,N,N,1428,138,8,123,92,1789
QLD,178,Wide Bay,U,1,21520,"FRYAR, Jim",Liberal Democrats (LDP),LDP,N,N,24,2,0,0,1,27
QLD,178,Wide Bay,U,2,21521,"FULTON, Robert",Liberal Democrats (LDP),LDP,N,N,2,0,0,0,0,2
QLD,178,Wide Bay,U,9998,0,Unapportioned,Liberal Democrats (LDP),LDP,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,V,0,22071,V Ticket Votes,D.L.P. - Democratic Labor Party,DLP,N,N,292,19,1,13,19,344
QLD,178,Wide Bay,V,1,21525,"ZEGENHAGEN, Tony",D.L.P. - Democratic Labor Party,DLP,N,N,7,0,0,0,1,8
QLD,178,Wide Bay,V,2,21526,"BARR, Angelique Maree",D.L.P. - Democratic Labor Party,DLP,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,V,3,21527,"JACKSON, Noel W",D.L.P. - Democratic Labor Party,DLP,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,V,9998,0,Unapportioned,D.L.P. - Democratic Labor Party,DLP,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,W,0,22061,W Ticket Votes,Christian Democratic Party,CDP,N,N,226,24,2,11,24,287
QLD,178,Wide Bay,W,1,20719,"BRICE, Malcolm",Christian Democratic Party,CDP,N,N,15,0,0,0,0,15
QLD,178,Wide Bay,W,2,20720,"VOGEL, Tony",Christian Democratic Party,CDP,N,N,3,0,0,0,0,3
QLD,178,Wide Bay,W,9998,0,Unapportioned,Christian Democratic Party,CDP,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,UG,1,21909,"WHITE, Mark",Independent,IND,N,N,30,0,0,0,1,31
QLD,178,Wide Bay,UG,2,21620,"BAMBRICK, Don",Independent,IND,N,N,1,0,0,0,0,1
QLD,178,Wide Bay,UG,3,22012,"SMITH, Mark Leslie Chapman",Independent,IND,N,N,0,0,0,0,0,0
QLD,178,Wide Bay,UG,4,21905,"WIRTH, Jarrod John",Independent,IND,N,N,3,0,0,1,0,4
QLD,178,Wide Bay,UG,5,22013,"PYKE, Peter",,,N,N,5,1,0,1,1,8
QLD,178,Wide Bay,UG,6,21906,"CARROLL, Maurie",Independent,IND,N,N,3,0,0,0,0,3
QLD,316,Wright,A,0,22073,A Ticket Votes,Senator On-Line,SOL,N,N,226,14,2,7,5,254
QLD,316,Wright,A,1,21867,"READING, Scott",Senator On-Line,SOL,N,N,23,6,0,0,0,29
QLD,316,Wright,A,2,21868,"EMBREY, Joh",Senator On-Line,SOL,N,N,1,0,0,1,0,2
QLD,316,Wright,A,9998,0,Unapportioned,Senator On-Line,SOL,N,N,12,0,0,0,0,12
QLD,316,Wright,B,0,22083,B Ticket Votes,Carers Alliance,CA,N,N,157,4,4,9,40,214
QLD,316,Wright,B,1,22007,"VETTER, Anne",Carers Alliance,CA,N,N,10,0,0,0,0,10
QLD,316,Wright,B,2,22009,"HORNE, Vicki",Carers Alliance,CA,N,N,0,0,0,0,0,0
QLD,316,Wright,B,9998,0,Unapportioned,Carers Alliance,CA,N,N,4,0,0,0,0,4
QLD,316,Wright,C,0,22080,C Ticket Votes,,,N,N,47,1,1,2,2,53
QLD,316,Wright,C,1,21897,"SPENCER, Paul",,,N,N,4,0,0,1,0,5
QLD,316,Wright,C,2,21898,"SPENCER, Mary",,,N,N,1,0,0,0,0,1
QLD,316,Wright,C,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
QLD,316,Wright,D,0,22070,D Ticket Votes,Family First,FFP,N,N,1879,148,30,122,153,2332
QLD,316,Wright,D,1,21522,"FRANCIS, Wendy",Family First,FFP,N,N,141,8,0,2,0,151
QLD,316,Wright,D,2,21523,"FINDLAY, Peter",Family First,FFP,N,N,9,1,0,0,0,10
QLD,316,Wright,D,3,21524,"NICKSON, Amanda",Family First,FFP,N,N,2,0,0,0,0,2
QLD,316,Wright,D,9998,0,Unapportioned,Family First,FFP,N,N,49,0,0,0,0,49
QLD,316,Wright,E,0,22077,E Ticket Votes,Shooters and Fishers,ASP,N,N,1145,106,20,82,120,1473
QLD,316,Wright,E,1,21884,"PETER, Andrew Mark",Shooters and Fishers,ASP,N,N,92,3,0,4,0,99
QLD,316,Wright,E,2,21886,"HUGGETT, Chris",Shooters and Fishers,ASP,N,N,5,0,0,0,0,5
QLD,316,Wright,E,9998,0,Unapportioned,Shooters and Fishers,ASP,N,N,37,0,0,0,0,37
QLD,316,Wright,F,0,22082,F Ticket Votes,,,N,N,16,3,0,1,1,21
QLD,316,Wright,F,1,22002,"PYKE, John Richard",,,N,N,0,1,0,0,0,1
QLD,316,Wright,F,2,22003,"TOOLEY, Christopher Ronald",,,N,N,0,0,0,0,0,0
QLD,316,Wright,F,9998,0,Unapportioned,,,N,N,1,0,0,0,0,1
QLD,316,Wright,G,0,22067,G Ticket Votes,,,N,N,14,3,0,1,1,19
QLD,316,Wright,G,1,20985,"LINDSAY-PARK, E-Jay",,,N,N,2,1,0,0,0,3
QLD,316,Wright,G,2,20986,"GUERIN, Lachlan",,,N,N,0,0,0,0,0,0
QLD,316,Wright,G,9998,0,Unapportioned,,,N,N,1,0,0,0,0,1
QLD,316,Wright,H,0,22079,H Ticket Votes,One Nation,ON,N,N,663,58,5,32,83,841
QLD,316,Wright,H,1,21895,"EVANS, Rod",One Nation,ON,N,N,25,2,0,0,0,27
QLD,316,Wright,H,2,21896,"NELSON, Ian J",One Nation,ON,N,N,1,0,0,0,0,1
QLD,316,Wright,H,9998,0,Unapportioned,One Nation,ON,N,N,20,0,0,0,0,20
QLD,316,Wright,I,0,22072,I Ticket Votes,,,N,N,62,5,1,4,7,79
QLD,316,Wright,I,1,21528,"WATTIE, Russell",,,N,N,5,0,0,0,0,5
QLD,316,Wright,I,2,21529,"DOWELL, John",,,N,N,1,0,0,0,0,1
QLD,316,Wright,I,9998,0,Unapportioned,,,N,N,2,0,0,0,0,2
QLD,316,Wright,J,0,22075,J Ticket Votes,Australian Democrats,DEM,N,N,405,17,4,21,46,493
QLD,316,Wright,J,1,21874,"STEVENSON, Paul Joseph",Australian Democrats,DEM,N,N,34,3,0,1,0,38
QLD,316,Wright,J,2,21876,"CLUSE, Jennifer",Australian Democrats,DEM,N,N,5,0,0,0,0,5
QLD,316,Wright,J,9998,0,Unapportioned,Australian Democrats,DEM,N,N,10,0,0,0,0,10
QLD,316,Wright,K,0,22076,K Ticket Votes,Australia First Party,FST,N,N,251,17,3,10,28,309
QLD,316,Wright,K,1,21881,"SCHUBACK, Peter",Australia First Party,AFN,N,N,11,0,0,0,0,11
QLD,316,Wright,K,2,21882,"MAINE, Nick",Australia First Party,AFN,N,N,1,0,0,0,0,1
QLD,316,Wright,K,9998,0,Unapportioned,Australia First Party,FST,N,N,10,0,0,0,0,10
QLD,316,Wright,L,0,22078,L Ticket Votes,Secular Party of Australia,SPA,N,N,29,3,0,2,1,35
QLD,316,Wright,L,1,21888,"ALBERTS, Kat",Secular Party of Australia,SPA,N,N,9,0,0,0,0,9
QLD,316,Wright,L,2,21891,"SHELTON, Peter",Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
QLD,316,Wright,L,9998,0,Unapportioned,Secular Party of Australia,SPA,N,N,1,0,0,0,0,1
QLD,316,Wright,M,0,22065,M Ticket Votes,The Climate Sceptics,TCS,N,N,89,4,2,4,14,113
QLD,316,Wright,M,1,21863,"CARDWELL, Terence Leonard",The Climate Sceptics,TCS,N,N,17,2,0,0,0,19
QLD,316,Wright,M,2,21864,"JONES, Lance Herbert",The Climate Sceptics,TCS,N,N,0,0,0,0,0,0
QLD,316,Wright,M,9998,0,Unapportioned,The Climate Sceptics,TCS,N,N,4,0,0,0,0,4
QLD,316,Wright,N,0,22063,N Ticket Votes,Citizens Electoral Council,CEC,N,N,66,7,0,3,11,87
QLD,316,Wright,N,1,20773,"THIES, Robert",Citizens Electoral Council,CEC,N,N,5,0,0,0,0,5
QLD,316,Wright,N,2,20776,"HETHERINGTON, Maurice Verney",Citizens Electoral Council,CEC,N,N,1,0,0,0,0,1
QLD,316,Wright,N,9998,0,Unapportioned,Citizens Electoral Council,CEC,N,N,2,0,0,0,0,2
QLD,316,Wright,O,0,22062,O Ticket Votes,Liberal National Party of Queensland,LNQ,N,N,26553,1659,120,1771,3155,33258
QLD,316,Wright,O,1,20761,"BRANDIS, George Henry",Liberal National Party of Queensland,LNQ,N,Y,222,14,0,3,0,239
QLD,316,Wright,O,2,20764,"JOYCE, Barnaby",Liberal National Party of Queensland,LNQ,N,Y,231,22,0,11,0,264
QLD,316,Wright,O,3,20766,"MASON, Brett",Liberal National Party of Queensland,LNQ,N,Y,8,2,0,0,0,10
QLD,316,Wright,O,4,20768,"TROOD, Russell",Liberal National Party of Queensland,LNQ,N,Y,8,1,0,0,0,9
QLD,316,Wright,O,5,20769,"BOYD, Julie",Liberal National Party of Queensland,LNQ,N,N,17,0,0,0,0,17
QLD,316,Wright,O,9998,0,Unapportioned,Liberal National Party of Queensland,LNQ,N,N,744,0,0,0,0,744
QLD,316,Wright,P,0,22064,P Ticket Votes,Australian Fishing and Lifestyle Party,AFLP,N,N,734,80,8,51,90,963
QLD,316,Wright,P,1,20810,"DOUGLAS, Keith",Australian Fishing and Lifestyle Party,AFLP,N,N,15,2,0,1,0,18
QLD,316,Wright,P,2,20811,"MANSFIELD, Michael",Australian Fishing and Lifestyle Party,AFLP,N,N,2,0,0,0,0,2
QLD,316,Wright,P,9998,0,Unapportioned,Australian Fishing and Lifestyle Party,AFLP,N,N,36,0,0,0,0,36
QLD,316,Wright,Q,0,22074,Q Ticket Votes,Australian Sex Party,ASXP,N,N,1442,152,16,101,85,1796
QLD,316,Wright,Q,1,21871,"GIBSON, Desiree Lee",Australian Sex Party,ASXP,N,N,67,5,0,0,0,72
QLD,316,Wright,Q,2,21873,"SHEEN, Tim",Australian Sex Party,ASXP,N,N,8,4,0,1,0,13
QLD,316,Wright,Q,9998,0,Unapportioned,Australian Sex Party,ASXP,N,N,80,0,0,0,0,80
QLD,316,Wright,R,0,22068,R Ticket Votes,The Greens,GRN,N,N,6735,547,64,485,650,8481
QLD,316,Wright,R,1,21515,"WATERS, Larissa",The Greens,GRN,N,N,391,43,0,7,0,441
QLD,316,Wright,R,2,21518,"CONNORS, Elizabeth Louise Alice",The Greens,GRN,N,N,19,0,0,0,0,19
QLD,316,Wright,R,3,21519,"STIRLING, Jenny",The Greens,GRN,N,N,24,2,0,0,0,26
QLD,316,Wright,R,9998,0,Unapportioned,The Greens,GRN,N,N,243,0,0,0,0,243
QLD,316,Wright,S,0,22081,S Ticket Votes,Socialist Alliance,SAL,N,N,38,2,0,1,1,42
QLD,316,Wright,S,1,21899,"WATSON, Sam",Socialist Alliance,SAL,N,N,8,1,0,0,0,9
QLD,316,Wright,S,2,21900,"LOWE, David",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
QLD,316,Wright,S,9998,0,Unapportioned,Socialist Alliance,SAL,N,N,3,0,0,0,0,3
QLD,316,Wright,T,0,22066,T Ticket Votes,Australian Labor Party,ALP,N,N,14231,1002,130,860,1417,17640
QLD,316,Wright,T,1,20979,"LUDWIG, Joe",Australian Labor Party,ALP,N,Y,167,9,0,6,0,182
QLD,316,Wright,T,2,20980,"McLUCAS, Jan",Australian Labor Party,ALP,N,Y,28,1,0,1,0,30
QLD,316,Wright,T,3,20982,"SMITH, David",Australian Labor Party,ALP,N,N,9,1,0,0,0,10
QLD,316,Wright,T,4,20983,"FENTIMAN, Shannon",Australian Labor Party,ALP,N,N,11,2,0,0,0,13
QLD,316,Wright,T,9998,0,Unapportioned,Australian Labor Party,ALP,N,N,603,0,0,0,0,603
QLD,316,Wright,U,0,22069,U Ticket Votes,Liberal Democrats (LDP),LDP,N,N,1177,125,11,131,122,1566
QLD,316,Wright,U,1,21520,"FRYAR, Jim",Liberal Democrats (LDP),LDP,N,N,15,3,0,1,0,19
QLD,316,Wright,U,2,21521,"FULTON, Robert",Liberal Democrats (LDP),LDP,N,N,4,0,0,0,0,4
QLD,316,Wright,U,9998,0,Unapportioned,Liberal Democrats (LDP),LDP,N,N,50,0,0,0,0,50
QLD,316,Wright,V,0,22071,V Ticket Votes,D.L.P. - Democratic Labor Party,DLP,N,N,236,24,3,26,16,305
QLD,316,Wright,V,1,21525,"ZEGENHAGEN, Tony",D.L.P. - Democratic Labor Party,DLP,N,N,6,0,0,1,0,7
QLD,316,Wright,V,2,21526,"BARR, Angelique Maree",D.L.P. - Democratic Labor Party,DLP,N,N,0,0,0,0,0,0
QLD,316,Wright,V,3,21527,"JACKSON, Noel W",D.L.P. - Democratic Labor Party,DLP,N,N,0,0,0,0,0,0
QLD,316,Wright,V,9998,0,Unapportioned,D.L.P. - Democratic Labor Party,DLP,N,N,7,0,0,0,0,7
QLD,316,Wright,W,0,22061,W Ticket Votes,Christian Democratic Party,CDP,N,N,213,20,4,19,30,286
QLD,316,Wright,W,1,20719,"BRICE, Malcolm",Christian Democratic Party,CDP,N,N,19,2,0,1,0,22
QLD,316,Wright,W,2,20720,"VOGEL, Tony",Christian Democratic Party,CDP,N,N,0,0,0,0,0,0
QLD,316,Wright,W,9998,0,Unapportioned,Christian Democratic Party,CDP,N,N,8,0,0,0,0,8
QLD,316,Wright,UG,1,21909,"WHITE, Mark",Independent,IND,N,N,25,4,0,3,0,32
QLD,316,Wright,UG,2,21620,"BAMBRICK, Don",Independent,IND,N,N,2,0,0,0,0,2
QLD,316,Wright,UG,3,22012,"SMITH, Mark Leslie Chapman",Independent,IND,N,N,5,1,0,0,0,6
QLD,316,Wright,UG,4,21905,"WIRTH, Jarrod John",Independent,IND,N,N,2,0,0,0,0,2
QLD,316,Wright,UG,5,22013,"PYKE, Peter",,,N,N,5,0,0,0,0,5
QLD,316,Wright,UG,6,21906,"CARROLL, Maurie",Independent,IND,N,N,4,0,0,0,0,4
SA,179,Adelaide,A,0,22155,A Ticket Votes,The Climate Sceptics,TCS,N,N,200,15,0,8,5,228
SA,179,Adelaide,A,1,21777,"ASHBY, Leon Neville",The Climate Sceptics,TCS,N,N,73,2,0,1,1,77
SA,179,Adelaide,A,2,21778,"ASHBY, Nathan",The Climate Sceptics,TCS,N,N,3,2,0,0,0,5
SA,179,Adelaide,A,9998,0,Unapportioned,The Climate Sceptics,TCS,N,N,14,0,0,0,0,14
SA,179,Adelaide,B,0,22156,B Ticket Votes,,,N,N,101,8,0,4,0,113
SA,179,Adelaide,B,1,21991,"ALDRIDGE, Mark",,,N,N,29,1,0,1,0,31
SA,179,Adelaide,B,2,21992,"COCHRANE, Christopher",,,N,N,0,0,0,0,0,0
SA,179,Adelaide,B,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
SA,179,Adelaide,C,0,22157,C Ticket Votes,Australian Labor Party,ALP,N,N,23891,1113,0,1019,431,26454
SA,179,Adelaide,C,1,21111,"GALLACHER, Alex",Australian Labor Party,ALP,N,N,909,54,0,17,25,1005
SA,179,Adelaide,C,2,21174,"McEWEN, Anne",Australian Labor Party,ALP,N,Y,141,12,0,5,4,162
SA,179,Adelaide,C,3,21177,"WORTLEY, Dana",Australian Labor Party,ALP,N,Y,205,15,0,8,5,233
SA,179,Adelaide,C,9998,0,Unapportioned,Australian Labor Party,ALP,N,N,928,0,0,0,0,928
SA,179,Adelaide,D,0,22158,D Ticket Votes,Liberal,LP,N,N,25065,961,0,1407,507,27940
SA,179,Adelaide,D,1,20827,"FISHER, Mary Jo",Liberal,LP,N,Y,940,45,0,17,36,1038
SA,179,Adelaide,D,2,20828,"EDWARDS, Sean",Liberal,LP,N,N,63,5,0,1,2,71
SA,179,Adelaide,D,3,20830,"FAWCETT, David",Liberal,LP,N,N,80,7,0,2,3,92
SA,179,Adelaide,D,4,20831,"SALU, Peter",Liberal,LP,N,N,56,3,0,0,1,60
SA,179,Adelaide,D,9998,0,Unapportioned,Liberal,LP,N,N,346,0,0,0,0,346
SA,179,Adelaide,E,0,22159,E Ticket Votes,One Nation,ON,N,N,163,9,0,4,5,181
SA,179,Adelaide,E,1,21719,"EDMONDS, Robert George",One Nation,ON,N,N,25,0,0,0,2,27
SA,179,Adelaide,E,2,21723,"FITZPATRICK, Peter",One Nation,ON,N,N,1,0,0,0,0,1
SA,179,Adelaide,E,9998,0,Unapportioned,One Nation,ON,N,N,11,0,0,0,0,11
SA,179,Adelaide,F,0,22170,F Ticket Votes,D.L.P. - Democratic Labor Party,DLP,N,N,345,22,0,13,4,384
